1 0.00000 0.00000 0.00000 -0.01130 0.00255 0.00003 0.99993
2 -0.00753 0.00545 -0.00841 -0.01130 0.00255 0.00001 0.99993
3 -0.01500 0.01075 -0.01780 -0.01134 0.00248 0.00001 0.99993
4 -0.02266 0.01605 -0.02841 -0.01147 0.00248 0.00003 0.99993
5 -0.03009 0.02117 -0.03935 -0.01137 0.00248 0.00000 0.99993
6 -0.03689 0.02594 -0.05007 -0.01133 0.00251 -0.00001 0.99993
7 -0.04308 0.03032 -0.06035 -0.01135 0.00255 -0.00001 0.99993
8 -0.04869 0.03438 -0.07012 -0.01135 0.00253 -0.00004 0.99993
9 -0.05380 0.03799 -0.07930 -0.01134 0.00259 -0.00002 0.99993
10 -0.05836 0.04120 -0.08785 -0.01130 0.00257 -0.00004 0.99993
11 -0.06261 0.04408 -0.09569 -0.01136 0.00253 -0.00002 0.99993
12 -0.06659 0.04673 -0.10279 -0.01137 0.00254 -0.00004 0.99993
13 -0.07022 0.04911 -0.10923 -0.01134 0.00262 0.00001 0.99993
14 -0.07332 0.05137 -0.11507 -0.01115 0.00263 -0.00004 0.99993
15 -0.07626 0.05356 -0.12038 -0.01127 0.00262 -0.00004 0.99993
16 -0.07916 0.05563 -0.12519 -0.01139 0.00262 -0.00007 0.99993
17 -0.08191 0.05760 -0.12956 -0.01122 0.00268 -0.00007 0.99993
18 -0.08469 0.05945 -0.13364 -0.01137 0.00274 -0.00013 0.99993
19 -0.08742 0.06109 -0.13748 -0.01126 0.00273 -0.00012 0.99993
20 -0.09011 0.06249 -0.14110 -0.01120 0.00271 -0.00013 0.99993
21 -0.09279 0.06373 -0.14448 -0.01123 0.00269 -0.00013 0.99993
22 -0.09551 0.06489 -0.14763 -0.01121 0.00266 -0.00013 0.99993
23 -0.09823 0.06604 -0.15057 -0.01117 0.00267 -0.00014 0.99993
24 -0.10084 0.06713 -0.15329 -0.01114 0.00266 -0.00015 0.99993
25 -0.10336 0.06817 -0.15580 -0.01116 0.00264 -0.00013 0.99993
26 -0.10582 0.06910 -0.15811 -0.01119 0.00271 -0.00017 0.99993
27 -0.10817 0.07277 -0.16028 -0.01087 0.00338 -0.00024 0.99994
28 -0.17871 0.78977 -0.23799 -0.01071 0.00424 -0.00103 0.99993
29 -0.15948 2.27442 -0.23735 -0.01128 0.00315 0.00030 0.99993
30 -0.15401 4.39754 -0.23753 -0.01091 0.00503 0.01001 0.99988
31 -0.21087 6.89632 -0.22925 -0.00753 0.00075 0.02859 0.99956
32 -0.44697 9.15030 -0.21851 -0.00521 0.00520 0.08203 0.99660
33 -1.15140 11.23500 -0.19607 -0.00252 -0.00123 0.20539 0.97868
34 -2.59886 12.99382 -0.20486 0.00004 -0.00167 0.38953 0.92101
35 -4.73465 14.08631 -0.21376 0.00134 -0.00407 0.56396 0.82579
36 -7.29055 14.58270 -0.23092 -0.00360 -0.00163 0.65456 0.75600
37 -10.28389 14.85846 -0.22443 -0.00096 -0.00285 0.68553 0.72804
38 -13.75347 15.00510 -0.23283 -0.00230 -0.00183 0.70269 0.71149
39 -17.61206 15.03015 -0.23266 -0.00453 -0.00334 0.71402 0.70010
40 -21.79142 14.95090 -0.22633 -0.00689 -0.00349 0.71973 0.69421
41 -26.33133 14.89534 -0.20949 -0.00407 -0.00459 0.71694 0.69711
42 -31.25736 14.87473 -0.20088 -0.00235 -0.00381 0.71556 0.69853
43 -36.53532 14.85890 -0.22052 -0.00500 -0.00676 0.71381 0.70029
44 -42.08584 14.87708 -0.22661 -0.01042 -0.01203 0.71210 0.70190
45 -47.96642 14.94458 -0.21778 -0.01071 -0.00555 0.70898 0.70513
46 -53.94188 15.03778 -0.18632 -0.00521 -0.00417 0.70987 0.70430
47 -59.68670 15.12319 -0.15507 -0.00432 -0.00520 0.70831 0.70587
48 -65.22401 15.23135 -0.14001 -0.00676 -0.00425 0.70912 0.70504
49 -70.49508 15.33436 -0.12663 -0.00656 -0.00793 0.70458 0.70955
50 -75.72448 15.77140 -0.09990 -0.00898 -0.00365 0.67709 0.73584
51 -81.37290 16.66883 -0.05362 -0.01091 -0.00654 0.65765 0.75321
52 -87.51117 17.69387 -0.02735 -0.00485 -0.00501 0.65904 0.75208
53 -94.02311 18.58365 -0.01405 -0.00382 -0.00341 0.67619 0.73671
54 -100.91385 19.18439 0.01548 -0.00446 -0.00019 0.69199 0.72189
55 -108.12173 19.55255 0.05339 -0.00167 0.00063 0.70073 0.71343
56 -115.37806 19.76469 0.08965 -0.00273 -0.00040 0.70818 0.70603
57 -122.38985 19.87562 0.12107 -0.00627 -0.00276 0.70983 0.70434
58 -128.74479 19.98492 0.16872 -0.00365 -0.00342 0.71099 0.70318
59 -133.96213 20.12706 0.19919 -0.00016 -0.00422 0.71262 0.70154
60 -137.89162 20.21505 0.22201 -0.00416 -0.00700 0.71292 0.70119
61 -140.11629 20.31568 0.24754 -0.00510 -0.00683 0.71266 0.70146
62 -140.86373 20.17180 0.26572 -0.00576 -0.00628 0.71242 0.70170
63 -140.89308 20.01760 0.28078 -0.00676 -0.00535 0.71237 0.70175
64 -140.95239 19.83902 0.28588 -0.00672 -0.00543 0.71234 0.70178
