1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
3 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
4 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
5 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
6 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
7 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
8 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
9 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
10 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
11 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
12 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
13 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
14 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
15 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
16 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
17 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
18 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
19 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
20 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
21 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
22 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
23 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
24 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
25 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
26 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
27 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
28 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
29 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
30 -0.08541 9.38794 0.03737 0.00203 -0.00892 0.01510 0.99984
31 -0.18158 8.05184 -0.04313 0.00365 -0.00826 0.04387 0.99900
32 -0.57815 9.90329 -0.03244 0.00617 0.02235 0.12793 0.99151
33 -1.40395 11.85951 0.06679 0.00729 0.03693 0.28187 0.95871
34 -2.89162 13.13753 0.01843 0.00080 0.01689 0.46852 0.88329
35 -4.78639 13.66865 -0.02747 0.00282 0.00617 0.60440 0.79665
36 -7.09059 13.89304 -0.06285 0.00323 -0.00097 0.65569 0.75502
37 -9.58384 14.18804 -0.13000 -0.00143 -0.00404 0.67803 0.73502
38 -12.44405 14.36737 -0.15887 0.00051 -0.00493 0.69217 0.72172
39 -15.48854 14.45808 -0.17037 0.00243 -0.00479 0.70251 0.71166
40 -18.81663 14.49167 -0.17019 0.00568 -0.00479 0.70276 0.71139
41 -22.63654 14.55406 -0.21935 0.00564 -0.00340 0.70117 0.71296
42 -27.03035 14.65449 -0.26730 0.00255 -0.00591 0.69860 0.71549
43 -30.63130 14.75102 -0.30613 0.00655 -0.00816 0.69721 0.71679
44 -36.32306 14.92077 -0.33871 0.01312 -0.01351 0.69474 0.71902
45 -41.42230 15.15089 -0.36635 0.00761 -0.00811 0.69382 0.72006
46 -46.72912 15.37645 -0.41001 0.00546 -0.00445 0.69310 0.72081
47 -52.28883 15.56926 -0.46594 0.00751 -0.01067 0.69206 0.72173
48 -57.72315 15.80423 -0.55269 0.00481 -0.00933 0.69392 0.71997
49 -62.53206 16.08307 -0.59330 0.00977 -0.00858 0.67667 0.73617
50 -67.62717 16.77334 -0.58798 0.01133 -0.00862 0.64986 0.75992
51 -73.05579 17.77440 -0.60535 0.00810 -0.01050 0.64064 0.76773
52 -78.82462 18.76825 -0.69871 0.00540 -0.00866 0.64932 0.76045
53 -85.07274 19.59845 -0.72978 0.00481 -0.00569 0.66836 0.74380
54 -91.52854 20.18590 -0.72114 0.00258 -0.00389 0.68020 0.73301
55 -98.19678 20.60277 -0.77472 0.00222 -0.00709 0.68794 0.72573
56 -104.76159 20.92750 -0.85775 0.00168 -0.00558 0.69210 0.72178
57 -111.03633 21.15460 -0.90879 0.00551 -0.00792 0.69219 0.72165
58 -116.75753 21.41504 -0.93073 0.00118 -0.00723 0.69493 0.71904
59 -121.58581 21.56935 -0.95597 0.00318 -0.01073 0.69636 0.71761
60 -124.99189 21.63815 -0.98676 0.00488 -0.01272 0.69574 0.71817
61 -126.60235 21.70139 -1.00968 0.00571 -0.01216 0.69544 0.71846
62 -126.85694 21.71830 -1.01825 0.00657 -0.01101 0.69536 0.71854
63 -126.82057 21.71882 -1.01914 0.00659 -0.01100 0.69540 0.71850
64 -126.80687 21.71841 -1.02004 0.00660 -0.01094 0.69543 0.71848
65 -126.82103 21.71269 -1.02926 0.00671 -0.01081 0.69543 0.71848
66 -126.82891 21.71406 -1.03051 0.00670 -0.01071 0.69547 0.71844
67 -126.83691 21.71496 -1.03093 0.00673 -0.01074 0.69548 0.71843
68 -126.84603 21.71504 -1.03160 0.00675 -0.01083 0.69545 0.71846
69 -126.85120 21.71366 -1.03106 0.00681 -0.01083 0.69543 0.71848
70 -126.85385 21.71384 -1.03110 0.00681 -0.01082 0.69543 0.71848
71 -126.88146 21.71320 -1.03158 0.00697 -0.01102 0.69538 0.71852
72 -126.87983 21.71131 -1.03185 0.00699 -0.01106 0.69536 0.71854
73 -126.88189 21.71127 -1.03120 0.00697 -0.01104 0.69535 0.71855
74 -126.88317 21.71163 -1.03217 0.00698 -0.01106 0.69535 0.71855
75 -126.88517 21.71115 -1.03249 0.00696 -0.01109 0.69534 0.71856
76 -126.88652 21.71193 -1.03307 0.00696 -0.01107 0.69536 0.71855
77 -126.88560 21.71251 -1.03286 0.00698 -0.01104 0.69536 0.71855
78 -126.88599 21.71224 -1.03278 0.00696 -0.01106 0.69535 0.71855
79 -126.88332 21.71239 -1.03544 0.00703 -0.01115 0.69534 0.71856
80 -126.88171 21.71231 -1.03442 0.00698 -0.01116 0.69533 0.71857
81 -126.88634 21.71255 -1.03390 0.00692 -0.01107 0.69534 0.71856
82 -126.88701 21.71270 -1.03381 0.00689 -0.01105 0.69534 0.71857
83 -126.88786 21.71366 -1.03484 0.00692 -0.01105 0.69535 0.71855
84 -126.88880 21.71285 -1.03520 0.00693 -0.01108 0.69533 0.71857
85 -126.90691 21.71596 -1.03040 0.00731 -0.01059 0.69529 0.71861
86 -127.16445 21.72654 -1.03569 0.00718 -0.01040 0.69553 0.71838
87 -127.81594 21.75920 -1.04334 0.00692 -0.01020 0.69639 0.71755
88 -128.83854 21.79838 -1.03378 0.00629 -0.00929 0.69749 0.71651
89 -130.30633 21.85554 -1.04995 0.00603 -0.00875 0.69205 0.72177
90 -132.17860 22.01808 -1.06322 0.00587 -0.00639 0.67639 0.73649
91 -134.24486 22.32028 -1.06561 0.00741 -0.00826 0.64595 0.76330
92 -138.35441 23.86786 -0.99436 0.00975 -0.00975 0.52978 0.84802
93 -140.98298 25.85654 -0.95928 0.00680 -0.00622 0.41706 0.90883
94 -143.40029 29.19587 -0.84313 0.00010 -0.00952 0.25954 0.96568
95 -144.70402 34.14144 -0.80770 -0.00447 -0.00994 0.09603 0.99532
96 -144.88377 38.88574 -0.80047 -0.00008 -0.02081 0.03767 0.99907
97 -144.75034 43.02081 -0.74887 0.00014 -0.01825 0.00383 0.99983
98 -144.24012 49.41869 -0.68613 0.00210 -0.01456 -0.00072 0.99989
99 -144.12147 54.46962 -0.67631 -0.00105 -0.01415 -0.00182 0.99990
100 -144.29541 59.03459 -0.70746 0.00080 -0.01199 0.00203 0.99993
101 -144.38942 64.01716 -0.71230 0.00414 -0.01815 0.00402 0.99982
102 -144.41919 69.46343 -0.66892 0.00206 -0.01883 0.00342 0.99981
103 -144.38187 75.32782 -0.73078 0.00064 -0.01441 -0.00014 0.99990
104 -144.41433 81.24087 -0.72452 0.00209 -0.01368 0.00178 0.99990
105 -144.45955 87.55185 -0.72577 0.00125 -0.01029 0.00565 0.99993
106 -144.57998 94.10369 -0.71922 0.00085 -0.00504 0.01258 0.99991
107 -144.85668 100.91539 -0.70355 0.00255 -0.01433 0.01926 0.99971
108 -145.15890 107.79617 -0.69884 -0.00270 -0.00703 0.02506 0.99966
109 -145.59501 114.78353 -0.66025 -0.00065 -0.00619 0.02904 0.99956
110 -146.00179 121.82081 -0.66610 0.00018 -0.01181 0.02648 0.99958
111 -146.18538 127.38172 -0.68536 0.00067 -0.01120 0.02003 0.99974
112 -146.40013 134.40074 -0.72186 0.00472 -0.01887 0.01582 0.99969
113 -146.62509 142.41747 -0.60225 0.00410 -0.01386 0.01376 0.99980
114 -146.69278 148.90691 -0.68682 0.00290 -0.01224 0.00921 0.99988
115 -146.66990 155.49404 -0.67994 0.00108 -0.01461 -0.00381 0.99989
116 -146.47904 162.05373 -0.62420 0.00149 -0.00183 -0.00941 0.99995
117 -146.39299 169.10397 -0.61497 0.00236 0.00415 -0.00520 0.99998
118 -146.42243 176.17526 -0.58667 0.00062 0.00409 0.00574 0.99997
119 -146.50816 183.14142 -0.53457 0.00749 -0.00334 0.01589 0.99984
120 -146.75804 189.19947 -0.51233 -0.00261 0.00760 0.01624 0.99984
121 -147.09457 195.06226 -0.51272 0.00389 0.00804 0.02033 0.99975
122 -147.20853 199.51679 -0.51414 0.00330 0.00612 0.02309 0.99971
123 -147.50039 206.08062 -0.46444 0.00059 0.00460 0.02985 0.99954
124 -147.81335 212.00814 -0.45567 0.00173 0.00278 0.02875 0.99958
125 -148.12335 217.93811 -0.49593 0.00644 -0.00138 0.02810 0.99958
126 -148.51758 224.05741 -0.54208 0.00486 -0.00434 0.03669 0.99931
127 -149.10302 230.04088 -0.58857 0.00253 -0.00579 0.04523 0.99896
128 -149.74897 236.36950 -0.54809 0.00265 -0.00860 0.06928 0.99756
129 -150.56602 241.48292 -0.48810 0.00572 -0.00967 0.07691 0.99698
130 -151.70066 249.43524 -0.47666 -0.00033 -0.00225 0.07120 0.99746
131 -152.41496 256.18261 -0.50873 -0.00306 -0.00737 0.05054 0.99869
132 -152.95606 262.86750 -0.55383 -0.00136 -0.01262 0.03689 0.99924
133 -153.41967 269.37961 -0.52724 0.00325 -0.01311 0.02934 0.99948
134 -153.76529 275.49259 -0.49134 -0.00021 -0.01325 0.02688 0.99955
135 -153.99670 281.33782 -0.51061 0.00179 -0.01528 0.02722 0.99951
136 -154.29895 286.92502 -0.50826 0.00072 -0.01552 0.02404 0.99959
137 -154.50037 291.46130 -0.51094 -0.00048 -0.01378 0.02250 0.99965
138 -154.71721 297.78417 -0.55535 0.00345 -0.01301 0.02172 0.99967
139 -154.90815 302.99804 -0.55577 0.00226 -0.01727 0.02140 0.99962
140 -155.06419 308.35479 -0.56330 0.00318 -0.01365 0.01721 0.99975
141 -155.16832 314.01190 -0.58436 0.00404 -0.02709 0.00712 0.99960
142 -154.89145 320.01645 -0.56325 -0.00004 -0.01295 -0.01643 0.99978
143 -154.47401 326.20208 -0.61848 -0.00334 -0.01284 -0.01325 0.99982
144 -154.22896 332.58030 -0.70095 0.00424 -0.00953 -0.00142 0.99994
145 -154.33961 339.23477 -0.65550 -0.00288 -0.00831 0.00242 0.99996
146 -154.35006 345.96433 -0.70123 -0.00256 -0.00419 0.00624 0.99997
147 -154.51421 352.71100 -0.75545 -0.00482 -0.00462 0.01391 0.99988
148 -154.71429 358.17679 -0.80859 -0.00303 -0.00810 0.02177 0.99973
149 -155.16926 366.45050 -0.89447 -0.00209 -0.00543 0.03227 0.99946
150 -155.63512 372.98245 -0.91111 -0.00231 -0.00686 0.03671 0.99930
151 -156.04884 378.28501 -0.98486 -0.00427 -0.00884 0.03385 0.99938
152 -156.40840 384.73572 -0.98096 -0.00234 -0.00947 0.03264 0.99942
153 -156.81276 392.36920 -0.94791 0.00011 0.00324 0.03105 0.99951
154 -157.17266 398.50347 -0.96350 -0.00317 0.00826 0.03069 0.99949
155 -157.48871 404.39669 -0.99600 -0.00366 0.00722 0.02919 0.99954
156 -157.70835 410.17904 -1.01846 0.00004 0.00534 0.02257 0.99973
157 -157.76600 415.76828 -1.01895 -0.00470 0.01542 0.00223 0.99987
158 -157.51523 421.37084 -1.05759 -0.00111 0.01645 -0.02498 0.99955
159 -156.83809 427.57301 -1.11738 -0.00177 0.01853 -0.06409 0.99777
160 -155.47446 433.17315 -1.23989 -0.00124 0.01425 -0.12447 0.99212
161 -153.31782 438.86870 -1.25842 0.00139 0.01444 -0.19243 0.98120
162 -150.35967 444.61098 -1.29672 -0.00181 0.01469 -0.25997 0.96550
163 -146.80329 450.41536 -1.36286 -0.00110 0.01143 -0.31086 0.95039
164 -142.64240 455.47763 -1.36994 -0.00044 0.00877 -0.34738 0.93768
165 -138.33200 460.51554 -1.50287 0.00225 0.00616 -0.37028 0.92890
166 -133.58232 465.21164 -1.52530 0.00447 0.00788 -0.37835 0.92562
167 -128.96271 469.64157 -1.59163 0.00483 0.00970 -0.37994 0.92495
168 -124.40921 474.07573 -1.70034 0.00328 0.01707 -0.37278 0.92776
169 -121.01581 477.88699 -1.78662 0.00305 0.01373 -0.36162 0.93222
170 -118.59239 480.60324 -1.73335 0.00596 0.01413 -0.35301 0.93549
171 -115.77812 483.80496 -1.80367 0.00493 0.01403 -0.34599 0.93812
172 -113.56245 486.55088 -1.73702 0.00163 0.00731 -0.34290 0.93934
173 -111.68488 488.74563 -1.70460 -0.00098 0.00231 -0.35158 0.93615
174 -109.45648 491.20020 -1.71839 0.00075 -0.00587 -0.36820 0.92973
175 -106.62119 494.16735 -1.72958 0.00225 -0.01044 -0.38054 0.92470
176 -103.53185 497.06940 -1.68685 0.00286 -0.00869 -0.40111 0.91598
177 -99.93241 500.05588 -1.66994 0.00011 -0.01242 -0.45118 0.89235
178 -95.79574 502.37834 -1.54935 0.00560 -0.00249 -0.54383 0.83917
179 -91.45603 503.62401 -1.47403 0.00252 -0.00333 -0.65656 0.75426
180 -86.98454 503.67074 -1.39158 -0.01077 -0.01277 -0.73878 0.67374
181 -82.59347 502.74923 -1.36844 -0.01767 -0.00538 -0.80690 0.59040
182 -78.49945 500.78045 -1.35598 0.01568 0.01095 0.87425 -0.48509
183 -74.83489 497.69790 -1.35063 0.01305 0.00815 0.92054 -0.39035
184 -71.47582 493.82973 -1.33731 -0.00121 0.00994 0.92893 -0.37012
185 -67.83396 489.60973 -1.25257 0.00576 0.00440 0.92435 -0.38148
186 -63.58240 485.45707 -1.23425 0.00582 0.00373 0.91998 -0.39190
187 -59.05879 481.25358 -1.30062 0.00389 0.00486 0.91968 -0.39261
188 -54.19017 476.51522 -1.33975 0.00227 0.00731 0.92119 -0.38904
189 -49.27349 471.65639 -1.34320 0.00093 0.00591 0.92201 -0.38711
190 -44.19952 466.68268 -1.30330 0.00158 0.00421 0.92265 -0.38561
191 -38.91313 461.38392 -1.34253 -0.00808 0.00227 0.92203 -0.38702
192 -33.38086 456.03715 -1.25324 -0.00425 0.00436 0.92154 -0.38823
193 -27.42709 450.12671 -1.22914 -0.00019 0.00281 0.92139 -0.38863
194 -22.57410 445.23759 -1.21787 0.00066 0.00453 0.92190 -0.38739
195 -15.44401 437.87487 -1.16607 -0.00162 0.00405 0.91907 -0.39407
196 -9.40248 431.99952 -1.19673 0.00093 0.00368 0.91893 -0.39440
197 -2.74040 425.60481 -1.17841 0.00436 0.00501 0.91926 -0.39361
198 3.35262 419.51844 -1.14943 0.00347 0.00419 0.91932 -0.39348
199 9.54265 413.32733 -1.08704 0.00469 0.00387 0.91941 -0.39324
200 15.53371 407.37170 -1.11396 0.00367 0.00707 0.91929 -0.39349
201 21.12643 401.96849 -1.09608 0.00599 0.00404 0.91961 -0.39277
202 28.07146 395.42059 -1.17122 0.00509 0.00165 0.92047 -0.39079
203 32.64911 390.96005 -1.10785 0.00558 0.00472 0.92030 -0.39115
204 37.12737 386.51090 -1.13219 0.00259 0.00321 0.92163 -0.38804
205 41.54931 382.12647 -1.19176 0.00341 0.00454 0.92286 -0.38510
206 46.13878 377.50958 -1.19474 0.00390 0.00262 0.92442 -0.38136
207 50.01251 373.54920 -1.27400 0.00394 0.00142 0.92580 -0.37799
208 53.26178 370.20514 -1.36164 0.00199 0.00167 0.92571 -0.37821
209 55.94298 367.49569 -1.36977 -0.00160 0.00301 0.92497 -0.38003
210 57.37104 366.04803 -1.36275 -0.00089 -0.00066 0.92431 -0.38163
211 57.95826 365.45372 -1.38664 -0.00157 -0.00081 0.92405 -0.38227
212 58.20251 365.20941 -1.38874 -0.00157 -0.00011 0.92394 -0.38253
213 58.19187 365.22143 -1.39006 -0.00151 -0.00011 0.92394 -0.38253
214 58.17296 365.23941 -1.39243 -0.00137 -0.00019 0.92395 -0.38251
215 58.16320 365.24946 -1.39319 -0.00135 -0.00017 0.92395 -0.38251
