1579142538.2446680069,1.00000
1579142538.7495994568,1.61193
1579142539.3719563484,1.64613
1579142540.0288181305,1.65178
1579142540.6940023899,1.61458
1579142541.3795924187,1.61037
1579142542.0376994610,1.61385
1579142542.7060477734,1.61387
1579142543.3838865757,1.64033
1579142544.0475552082,1.62274
1579142545.2682781219,1.47062
1579142546.2621898651,1.38191
1579142546.7544198036,1.41056
1579142547.0190811157,1.43719
1579142547.3818628788,1.40974
1579142548.0502891541,1.33961
1579142548.7245280743,1.28469
1579142549.3747842312,1.28879
1579142550.0716066360,1.19405
1579142550.7458832264,1.18646
1579142551.3940134048,1.12072
1579142552.0532183647,1.14130
1579142552.7237052917,1.10675
1579142553.3892047405,1.01483
1579142554.0694975853,0.95581
1579142554.7072865963,0.96099
1579142555.3838317394,0.98307
1579142556.0486564636,1.01936
1579142556.7216939926,1.04645
1579142557.3829424381,1.08211
1579142558.0536787510,1.08275
1579142558.7203831673,1.08218
1579142559.3857901096,1.07544
1579142560.0583498478,1.14072
1579142560.7152671814,1.21388
1579142561.3652150631,1.24222
1579142562.0586957932,1.24133
1579142562.7081365585,1.25534
1579142563.4480099678,1.32824
1579142564.0792155266,1.30217
1579142564.7266862392,1.40337
1579142565.3897824287,1.38363
1579142566.0439517498,1.43951
1579142566.7232465744,1.38754
1579142567.3879430294,1.44177
1579142568.1243112087,1.43736
1579142568.7644052505,1.48518
1579142569.3631551266,1.48946
1579142570.0774905682,1.55292
1579142570.7070276737,1.55291
1579142571.3847484589,1.48260
1579142572.0501816273,1.54392
1579142572.7478611469,1.54394
1579142573.3956182003,1.54397
1579142574.0462422371,1.51624
1579142574.7034482956,1.58844
1579142575.4064052105,1.58846
1579142576.0699794292,1.50926
1579142576.8051300049,1.56890
1579142577.3425412178,1.56889
1579142578.0404655933,1.48599
1579142579.3696420193,1.53915
1579142579.5921010971,1.53777
1579142580.0383195877,1.50913
1579142580.7146992683,1.55811
1579142581.3794131279,1.44446
1579142582.4669849873,1.55321
1579142582.7295134068,1.55321
1579142583.3686976433,1.50108
1579142584.1425859928,1.53127
1579142584.6899142265,1.53127
1579142585.3796653748,1.45426
1579142586.4374763966,1.50187
1579142586.7296953201,1.50187
1579142587.3799962997,1.45841
1579142588.0645508766,1.51431
1579142588.8598518372,1.51434
1579142589.3883037567,1.48176
1579142590.3472023010,1.52374
1579142591.1237936020,1.50091
1579142591.9135673046,1.54077
1579142592.6998519897,1.49785
1579142593.4789891243,1.53057
1579142593.7243018150,1.50665
1579142594.0705659389,1.55772
1579142594.7260184288,1.45818
1579142595.4309744835,1.54993
1579142596.0556383133,1.45279
1579142597.6111879349,1.54346
1579142597.8693184853,1.52515
1579142598.2815837860,1.57035
1579142598.8376414776,1.50570
1579142599.4392766953,1.54455
1579142600.1038053036,1.44550
1579142600.7312767506,1.49585
1579142601.4374511242,1.35064
1579142602.1243767738,1.39024
1579142602.7601554394,1.35708
1579142603.3933587074,1.44382
1579142604.0879073143,1.35806
1579142604.8096301556,1.38039
1579142605.4272837639,1.34995
1579142606.1400008202,1.37324
1579142606.8010244370,1.24054
1579142607.4295713902,1.34385
1579142608.1102981567,1.31538
1579142608.7669236660,1.36761
1579142609.4486694336,1.35510
1579142610.0647873878,1.39795
1579142610.7295153141,1.35547
1579142611.3900272846,1.42466
1579142612.1577320099,1.37407
1579142612.7813568115,1.36924
1579142613.4766268730,1.42500
1579142614.1547989845,1.43058
1579142614.7424585819,1.39735
1579142615.4506077766,1.29921
1579142616.1348674297,1.31256
1579142617.2602159977,1.34505
1579142618.4129648209,1.31256
1579142619.2314729691,1.30033
1579142619.6001198292,1.29857
1579142620.0163478851,1.27001
1579142620.1717679501,1.20944
1579142620.8261849880,1.23753
1579142621.4886412621,1.12890
1579142622.1255278587,1.18985
1579142622.7593908310,1.08590
1579142623.5026686192,1.10898
1579142624.6844394207,1.08346
1579142625.3573715687,1.17339
1579142625.6819782257,1.18911
1579142626.0961656570,1.24154
1579142626.7979683876,1.29303
1579142627.5227472782,1.14065
1579142628.1358721256,1.12223
1579142628.7387547493,1.22222
1579142629.3658428192,1.26435
1579142630.3036131859,1.28653
1579142630.7954325676,1.24089
1579142631.4459664822,1.33023
1579142632.1123089790,1.34762
1579142632.8175437450,1.38917
1579142633.4977352619,1.32719
1579142634.2713248730,1.41200
1579142634.8677351475,1.32979
1579142635.4444012642,1.39339
1579142636.1541976929,1.35836
1579142636.8207297325,1.41734
1579142637.4395806789,1.41725
1579142638.0650775433,1.47205
1579142639.1217226982,1.46918
1579142639.4439227581,1.45713
1579142640.1501815319,1.57299
1579142640.7838165760,1.57297
1579142641.5220108032,1.57296
1579142642.2371339798,1.51380
1579142642.6942329407,1.58817
1579142643.4610991478,1.56658
1579142644.0686488152,1.56658
1579142644.7769167423,1.56656
1579142645.4773855209,1.56655
1579142646.1257708073,1.56653
1579142646.7944478989,1.56653
1579142647.8619618416,1.56340
1579142648.6420543194,1.56340
1579142649.3464415073,1.56338
1579142649.9546942711,1.56338
1579142650.2838988304,1.56337
1579142650.7851064205,1.56336
1579142651.6848404408,1.56336
1579142652.6691381931,1.56336
1579142653.0453581810,1.56336
1579142653.6556737423,1.56337
1579142654.1326615810,1.55616
1579142654.8060417175,1.55617
1579142655.4566798210,1.55616
1579142656.1512308121,1.55610
1579142656.8837053776,1.55204
1579142657.4201912880,1.55204
1579142658.1444871426,1.55203
1579142658.7894549370,1.55203
1579142659.5100667477,1.55203
1579142660.4535984993,1.55203
1579142661.5423550606,1.55203
1579142662.0308320522,1.55203
1579142662.2655959129,1.55203
1579142662.8327689171,1.55204
1579142663.5132846832,1.55204
1579142664.2715802193,1.55202
1579142664.8183352947,1.55202
1579142665.5114929676,1.55202
1579142666.1669051647,1.55203
1579142668.0388953686,1.55203
1579142668.2891938686,1.55203
1579142668.5976433754,1.55204
1579142668.8023035526,1.55204
1579142669.4424901009,1.55204
1579142670.0562584400,1.55203
1579142671.3440103531,1.55203
1579142671.4745156765,1.55203
1579142672.1355035305,1.55203
1579142672.8216104507,1.55202
1579142673.4732782841,1.55202
1579142674.1554992199,1.55201
1579142674.8837370872,1.55201
1579142675.5309844017,1.55206
1579142676.1447393894,1.55205
1579142676.8473861217,1.55206
1579142677.4864346981,1.55207
1579142678.7687153816,1.55207
1579142679.1755261421,1.55208
1579142680.5234122276,1.55207
1579142680.7489209175,1.55207
1579142680.9990947247,1.55207
1579142681.5140216351,1.55207
1579142682.1574220657,1.55206
1579142682.6999974251,1.55206
1579142683.3626565933,1.55206
1579142684.8040671349,1.55205
1579142685.1842808723,1.55206
1579142685.3799364567,1.55205
1579142686.1533496380,1.55205
1579142686.8238184452,1.55205
1579142687.4583885670,1.55205
1579142688.1426417828,1.55205
1579142688.7976100445,1.55205
1579142689.4737017155,1.55204
1579142690.4052276611,1.55203
1579142690.8830347061,1.55203
1579142691.4349761009,1.55203
1579142692.1559460163,1.55203
1579142692.7734959126,1.55202
1579142693.4859108925,1.55202
1579142694.1293404102,1.55202
1579142694.7579107285,1.55201
1579142695.4558050632,1.55202
1579142696.1560292244,1.55202
1579142696.9375443459,1.55202
1579142697.4532780647,1.55202
1579142698.1355996132,1.55201
1579142698.7199900150,1.55202
1579142699.4747440815,1.55203
1579142700.1597540379,1.55202
1579142700.8385899067,1.55200
1579142701.4402382374,1.55201
1579142702.1013407707,1.55201
1579142702.8056504726,1.55201
1579142703.4704356194,1.55201
1579142704.2237355709,1.55202
1579142704.8038074970,1.55202
1579142705.4770781994,1.55202
1579142706.1777875423,1.55203
1579142706.8184778690,1.55202
1579142707.5154190063,1.55201
1579142708.2502865791,1.55199
1579142708.8029856682,1.55198
1579142709.4881794453,1.55198
1579142710.1469397545,1.55198
1579142710.8143873215,1.55199
1579142711.4952967167,1.55199
1579142712.1545722485,1.55199
1579142712.8829610348,1.55198
1579142713.5781486034,1.55198
1579142714.5575113297,1.55198
1579142715.2076890469,1.55197
1579142716.1517989635,1.55196
1579142716.9433932304,1.55196
1579142717.7005100250,1.55196
1579142718.6174881458,1.55195
1579142718.7468070984,1.55195
1579142718.9910013676,1.55196
1579142719.4990198612,1.55195
1579142720.1829025745,1.55193
1579142720.8343403339,1.55120
1579142721.4663734436,1.55123
1579142722.1979992390,1.55123
1579142722.8622345924,1.55123
1579142723.4365992546,1.55122
1579142724.1959767342,1.55121
1579142724.7412612438,1.55121
1579142725.4122970104,1.55122
1579142726.2171914577,1.55122
1579142726.8532671928,1.55122
1579142727.5278596878,1.55121
1579142728.2212090492,1.55120
1579142728.8767926693,1.55116
1579142729.5287458897,1.54767
1579142730.2292814255,1.54765
1579142730.8729605675,1.54765
1579142731.5296921730,1.51154
1579142732.2093956470,1.55872
1579142732.8635997772,1.55874
1579142733.4388463497,1.55874
1579142734.2772023678,1.55874
1579142734.9348053932,1.55873
1579142735.5507128239,1.42490
1579142736.2209475040,1.59479
1579142736.7779426575,1.59482
1579142737.4320244789,1.60317
1579142738.2750763893,1.65221
1579142738.8557779789,1.65218
1579142739.4277935028,1.56035
1579142740.4833436012,1.57441
1579142740.8445541859,1.54709
1579142741.4044034481,1.61976
1579142742.7325077057,1.55117
1579142742.8743216991,1.53073
1579142743.5473430157,1.22466
1579142744.2057759762,1.18731
1579142744.8353459835,1.20263
1579142745.5480813980,1.19050
1579142746.2892694473,1.22999
1579142746.9382736683,1.18778
1579142748.4415602684,1.17189
1579142749.0190830231,1.16909
1579142749.4510302544,1.15659
1579142749.5921251774,1.11428
1579142750.1149866581,1.15121
1579142750.9693918228,1.14216
1579142751.6270437241,1.16507
1579142753.0732278824,1.16184
1579142753.3079288006,1.09239
1579142753.6244387627,1.02966
1579142754.1642551422,1.07295
1579142755.6100411415,1.06241
1579142755.7559688091,0.97948
1579142756.2284488678,0.90487
1579142756.7512249947,0.91421
1579142757.5537350178,0.82176
1579142758.3033258915,0.81941
1579142758.9003624916,1.00580
1579142759.5325975418,0.95834
1579142760.2997262478,1.06416
1579142760.7759015560,1.00583
1579142762.1668114662,1.08256
1579142762.3507633209,1.08702
1579142762.7795634270,1.11428
1579142763.6257987022,1.06415
1579142764.0934658051,1.09909
1579142764.7598004341,1.15824
1579142766.5172035694,1.13916
1579142766.7619280815,1.07055
1579142767.0706024170,1.09102
1579142767.5620608330,1.13427
1579142768.2402181625,1.07976
1579142768.7626924515,1.15161
1579142769.4325506687,1.19013
1579142770.2325356007,1.23046
1579142770.7970767021,1.30026
1579142771.5581858158,1.27382
1579142772.1958041191,1.24160
1579142772.7598185539,1.27360
1579142773.4168145657,1.33259
1579142774.2477731705,1.41545
1579142774.7631721497,1.40658
1579142775.4363892078,1.42224
1579142776.7659101486,1.42222
1579142777.0321948528,1.42203
1579142777.4433593750,1.39383
1579142778.1163272858,1.41705
1579142778.7555739880,1.31520
1579142779.6395664215,1.30373
1579142781.1045830250,1.32390
1579142781.6312699318,1.28171
1579142781.7992162704,1.22585
1579142782.2134964466,1.18517
1579142782.7753865719,1.16171
1579142784.4750394821,1.18848
1579142785.8709406853,1.19887
1579142786.0239632130,1.28107
1579142786.2498033047,1.28106
1579142787.6451604366,1.11381
1579142788.5261585712,1.08275
1579142789.0950937271,1.12544
1579142789.3300480843,1.08354
1579142789.6125695705,1.11059
1579142789.7915453911,1.09563
1579142790.2234530449,1.10822
1579142790.7672507763,1.04434
1579142791.4218289852,1.06197
1579142792.1316292286,1.13483
1579142792.7644033432,1.09764
1579142793.9646852016,1.04007
1579142794.1523709297,0.88501
1579142794.7673985958,0.87488
1579142795.4349317551,0.91292
1579142796.0887019634,0.97257
1579142796.7849187851,1.01583
1579142797.4255340099,1.01531
1579142798.1296205521,0.95263
1579142798.7769894600,0.97068
1579142799.4412009716,0.94049
1579142800.0992915630,0.91395
1579142800.7602295876,0.91665
1579142801.4303534031,0.85286
1579142802.1086716652,0.82746
1579142802.7639322281,0.74380
1579142803.4339938164,0.53891
1579142804.1061782837,0.56917
1579142804.7669749260,0.56868
1579142805.4335043430,0.60395
1579142806.1091320515,0.58428
1579142806.7690901756,0.68093
1579142807.4442405701,0.74313
1579142808.7420544624,0.74791
1579142809.6448833942,0.76107
1579142810.5373389721,0.74452
1579142811.4250795841,0.87847
1579142811.7521386147,0.92200
1579142811.9940602779,0.95765
1579142812.3582262993,1.03642
1579142812.7778069973,1.04723
1579142813.4491872787,1.06052
1579142814.1225974560,1.04090
1579142814.7895576954,1.03731
1579142815.4408082962,1.06245
1579142816.1245763302,1.02860
1579142816.7840757370,1.03582
1579142817.4325911999,0.88374
1579142818.1157464981,0.86192
1579142818.7646112442,0.69827
1579142819.4482631683,0.73537
1579142820.1039335728,0.62353
1579142820.7749416828,0.68615
1579142821.4799284935,0.76894
1579142822.1054637432,0.76199
1579142822.7873122692,0.76786
1579142823.4356768131,0.74428
1579142824.1065874100,0.76781
1579142824.8027758598,0.76951
1579142825.4469189644,0.78031
1579142826.0960383415,0.81055
1579142826.7769050598,0.80512
1579142827.4459676743,0.81864
1579142828.1025843620,0.72502
1579142828.7986235619,0.74009
1579142829.4418637753,0.72356
1579142830.1123440266,0.79496
1579142830.7909915447,0.80187
1579142831.4577403069,0.87437
1579142832.1285989285,0.90309
1579142832.7764120102,0.84027
1579142833.4478332996,0.75059
1579142834.1046502590,0.74484
1579142834.7880206108,0.73014
1579142835.4373476505,0.69215
1579142836.1200342178,0.71993
1579142836.7794091702,0.75945
1579142837.4420659542,0.79438
1579142838.1128375530,0.76855
1579142838.7732217312,0.71991
1579142839.4490618706,0.45509
1579142840.1049556732,0.43083
1579142840.7759001255,0.26122
1579142841.4383325577,0.36166
1579142842.1107742786,0.42703
1579142842.8944301605,0.45683
1579142843.8242704868,0.68226
1579142844.6645548344,0.71489
1579142845.7723865509,0.69349
1579142846.6100358963,0.72167
1579142846.7490351200,0.82049
1579142847.0410079956,0.86038
1579142847.4544711113,0.96838
1579142848.1122462749,0.97776
1579142848.7583413124,1.01364
1579142849.4554905891,1.00815
1579142850.1077144146,1.04737
1579142850.7927343845,1.11437
1579142851.4468905926,1.04335
1579142852.1160871983,1.08787
1579142852.7947983742,1.07957
1579142853.4686617851,1.14449
1579142854.1240561008,1.09468
1579142854.7989575863,1.02492
1579142855.4460337162,1.03264
1579142856.1175241470,1.01008
1579142856.8025221825,1.00675
1579142857.4422411919,1.00939
1579142858.1268916130,1.02983
1579142858.7863912582,1.11908
1579142859.4392857552,1.14219
1579142860.1271080971,1.15907
1579142860.7857902050,1.14381
1579142861.8346364498,1.06921
1579142862.0876073837,1.05640
1579142862.7918384075,1.26062
1579142863.4954974651,1.21458
1579142864.2964966297,1.26578
1579142865.1968295574,1.22313
1579142866.0587525368,1.24757
1579142867.1498904228,1.22318
1579142867.9497210979,1.12733
1579142868.7603180408,1.03158
1579142869.6487314701,0.91808
1579142870.2912282944,0.95977
1579142870.4397234917,0.97477
1579142870.9868962765,0.84348
1579142871.6037192345,0.86487
1579142872.0131673813,0.82163
1579142872.1537780762,0.84079
1579142872.7953867912,0.81199
1579142873.5094354153,0.92016
1579142874.1307468414,0.91722
1579142874.8007061481,0.92704
1579142875.4322555065,0.90064
1579142876.0988147259,0.81632
1579142876.7748816013,0.84877
1579142877.4383752346,0.85378
1579142878.1196434498,0.83975
1579142878.7795331478,0.86428
1579142879.4674806595,0.83344
1579142880.1336355209,0.89941
1579142880.7824108601,0.81416
1579142881.4531633854,0.81716
1579142882.1875433922,0.81202
1579142882.9906680584,0.78544
1579142883.8046436310,0.82484
1579142884.1263384819,0.87840
1579142884.7926096916,0.90145
1579142885.4556770325,1.02681
1579142886.1127362251,1.14422
1579142886.7957680225,1.15167
1579142887.4698119164,0.90199
1579142888.1288504601,0.95578
1579142888.7869348526,0.89400
1579142889.4644742012,0.90269
1579142890.1314244270,0.84299
1579142890.8148252964,0.90332
1579142891.5011603832,0.90335
1579142892.1355254650,0.87503
1579142893.6135399342,0.93393
1579142893.8275845051,0.93971
1579142894.1521570683,1.08219
1579142894.8776473999,1.10033
1579142896.0336000919,1.08794
1579142896.4462342262,1.13663
1579142897.4154474735,1.08710
1579142898.5717797279,1.08912
1579142899.0852744579,1.19559
1579142899.4694185257,1.11708
1579142899.7617931366,1.13508
1579142900.1367256641,1.07255
1579142900.7971587181,1.18695
1579142901.4752564430,1.17254
1579142902.1404874325,1.21580
1579142902.7946352959,1.22943
1579142903.4976456165,1.19446
1579142904.1309835911,1.16494
1579142905.3010082245,1.18521
1579142906.2630598545,1.12484
1579142907.0364952087,1.05208
1579142907.9640312195,1.06067
1579142908.7631456852,1.00318
1579142909.5854198933,1.02181
1579142910.3210518360,0.97275
1579142910.9129083157,0.85782
1579142911.2182350159,0.62999
1579142911.4391345978,0.57994
1579142911.7599747181,0.55292
1579142912.1578505039,0.55371
1579142912.7979943752,0.47481
1579142913.4695136547,0.63212
1579142914.1286730766,0.57971
1579142914.8148102760,0.58708
1579142915.4794070721,0.64640
1579142916.1645331383,0.70968
1579142916.8561456203,0.80091
1579142917.4783754349,0.81523
1579142918.1371750832,0.82000
1579142918.8059422970,0.88643
1579142919.4675390720,0.99681
1579142920.2105925083,1.08423
1579142921.3359901905,1.07336
1579142922.1302931309,1.06050
1579142922.9535551071,1.01169
