1578837351.6939711571,1.00000
1578837353.3613693714,1.00000
1578837355.1630873680,1.00000
1578837356.8483886719,1.00000
1578837358.3593442440,1.00000
1578837360.0402958393,1.00000
1578837361.6940789223,1.00000
1578837363.3608233929,1.00000
1578837365.0563766956,1.00000
1578837366.7208414078,1.00000
1578837368.3806314468,1.00000
1578837370.7665090561,1.00000
1578837371.9065029621,1.00000
1578837373.3611118793,1.00000
1578837375.1603024006,1.00000
1578837376.6940698624,1.00000
1578837378.3708784580,1.00000
1578837380.0652627945,1.00000
1578837381.7051174641,1.00000
1578837383.3745450974,1.00000
1578837385.0270440578,1.00000
1578837386.7009613514,1.00000
1578837388.3977060318,1.00000
1578837390.0282826424,1.00000
1578837391.7110509872,1.00000
1578837393.3722317219,1.00000
1578837395.0376429558,1.00000
1578837396.7116396427,1.00000
1578837398.3889837265,1.00000
1578837400.8768880367,1.72935
1578837402.1435284615,1.59856
1578837403.3757843971,1.41040
1578837405.0468544960,1.29132
1578837406.7023856640,1.11888
1578837408.3655865192,1.02775
1578837410.0723648071,0.94939
1578837412.1565368176,1.01323
1578837413.4334633350,1.25621
1578837415.1315324306,1.35029
1578837416.8907988071,1.36757
1578837418.4307148457,1.48660
1578837420.0683720112,1.55892
1578837421.7771658897,1.58002
1578837423.3819363117,1.54814
1578837425.1152365208,1.58784
1578837426.7387807369,1.59455
1578837428.4093475342,1.45098
1578837431.1023871899,1.50030
1578837432.6424512863,1.38312
1578837433.9170629978,1.34423
1578837435.2041461468,1.35658
1578837436.7685854435,1.37010
1578837438.3799779415,1.29859
1578837440.0480847359,1.27661
1578837441.7665503025,1.09808
1578837443.3842263222,1.25864
1578837445.1615071297,1.23442
1578837446.7679259777,1.35769
1578837448.4550800323,1.34560
1578837450.0538599491,1.43387
1578837451.7884974480,1.54966
1578837453.4128777981,1.54951
1578837455.0820636749,1.54638
1578837456.6949908733,1.54638
1578837458.4389333725,1.53917
1578837460.0745434761,1.53523
1578837461.8854396343,1.53521
1578837463.4352583885,1.53519
1578837465.1211209297,1.53519
1578837466.7939207554,1.53516
1578837470.1819331646,1.53526
1578837471.8771436214,1.53527
1578837473.3225917816,1.53527
1578837474.6211414337,1.53527
1578837476.0899860859,1.53527
1578837477.3808257580,1.53527
1578837478.6793158054,1.53527
1578837480.1092195511,1.53527
1578837481.6957361698,1.53525
1578837483.4649622440,1.53526
1578837485.1389527321,1.53525
1578837486.8008484840,1.53525
1578837488.3618688583,1.53525
1578837490.0403001308,1.53525
1578837491.6952044964,1.53466
1578837493.4401178360,1.53465
1578837495.2413051128,1.53087
1578837497.7803356647,1.54457
1578837499.7878117561,1.54456
1578837501.2262165546,1.57273
1578837502.5995879173,1.44214
1578837503.8799948692,1.20826
1578837505.0274868011,1.15979
1578837506.7107930183,1.16232
1578837508.3625469208,0.98162
1578837510.0761630535,0.98311
1578837511.6940891743,1.07077
1578837513.3921008110,1.10840
1578837515.3013682365,1.17221
1578837516.6933813095,1.24012
1578837518.3612613678,1.42217
1578837520.0276992321,1.30397
1578837521.6953759193,1.18466
1578837523.3624899387,1.21917
1578837525.0308248997,1.03957
1578837526.6947858334,1.05974
1578837528.3599715233,0.97165
1578837530.4176290035,0.94106
1578837531.6941976547,0.75287
1578837534.7211003304,0.60415
1578837536.1916491985,0.74217
1578837537.5244302750,1.03573
1578837538.7989380360,1.04806
1578837540.2399029732,0.72706
1578837541.6960299015,0.69515
1578837543.3626956940,0.81433
1578837545.0290212631,0.74700
1578837546.6960079670,0.84690
1578837548.3646855354,0.71403
1578837550.0295481682,0.43813
1578837551.6962440014,0.43386
1578837553.3627042770,0.76184
1578837555.0298833847,0.97957
1578837556.7006888390,1.05603
1578837558.3624000549,1.02558
1578837560.1116137505,1.14466
1578837562.2624466419,1.26897
1578837563.5819509029,1.15815
1578837565.0278573036,1.02181
1578837566.6963582039,0.80506
1578837570.7516472340,0.82567
1578837572.3149728775,0.83305
1578837573.5158946514,0.81259
1578837574.9541378021,1.13805
1578837576.2012035847,0.89152
1578837577.7144894600,0.93369
1578837579.0546810627,1.13989
1578837580.4725751877,1.14305
1578837581.9718248844,1.19495
1578837583.3764595985,1.03918
1578837585.0431470871,0.85411
1578837586.7845520973,0.49737
1578837588.3603680134,0.71262
1578837590.5460295677,0.99734
1578837591.9677474499,1.05912
1578837593.3620030880,1.12905
1578837595.0565466881,1.15928
1578837596.9059696198,1.13220
1578837598.3937804699,1.31925
1578837600.0392639637,1.30427
1578837601.7062933445,1.39954
1578837603.7579860687,1.02653
1578837607.7611975670,0.93134
1578837609.0272471905,0.88027
1578837610.3272168636,0.84489
1578837611.6138269901,0.95999
1578837613.3219168186,0.82480
1578837614.8849332333,0.92903
1578837616.1267981529,0.89169
